কোউ	k O u	native
কোউচ	k O u ch	native
কোউটাটি	k O u T a T i	native
কোউটায়	k O u T a y	native
কোউটিল্য	k O u T i l l O	native
কোউতুকই	k O u t u k i	native
কোউতুকও	k O u t u k O	native
কোউতুককর	k O u t u k k o r	native
কোউতুকটা	k O u t u k T a	native
কোউতুকপ্রদ	k O u t u k pr o d o	native
কোউতুকাবহ	k O u t u k a b o h O	native
কোউতুকাভিনেতা	k O u t u k a bh i n e t a	compound
কোউতুহলোদ্দিপক	k O u t u h o l O d d i p o k	compound
কোউন	k O u n o	native
কোউনি	k O u n i	native
কোউন্তিক	k O u nt i k	native
কোউন্তেয়	k O u nt e y O	native
কোউন্সিল	k O u n s i l	loanword
কোউপিন	k O u p i n	native
কোউমার	k ou m a r	native
কোউমার্য	k O u m a r j O	native
কোউমুদি	k O u m O d i	native
কোউরব	k O u r o b	native
কোউর্ম	k O u r m O	native
কোউল	k O u l O	native
কোউলাচারি	k O u l a ch a r i	native
কোউলিক	k O u l i k	native
কোউলিন্য	k O u l i n n O	native
কোউশরি	k O u sh o r i	native
কোউশলগুলোর	k O u sh o l g u l O r	native
কোউশলটিও	k O u sh o l T i O	native
কোউশলটির	k O u sh o l T i r	native
কোউশলবিদ	k O u sh o l b i d	native
কোউশলবিশয়ক	k O u sh o l b i sh o y o k	native
কোউশলমাত্র	k O u sh o l m a tr o	native
কোউশলশহ	k O u sh o l sh o h o	native
কোউশাম্বি	k O u sh a mb i	native
কোউশিকির	k O u sh i k i r	native
কোউসল্যা	k ou sh o l l a	native
কোউসুম্ভ	k O u sh u m bh O	native
কোউসুলিকে	k O u sh u l i k e	native
কোউস্তুভ	k O u st u bh	native
কোম্পানিগঞ্জে	k O mp a n i g o nj o	compound
কোম্পানিগঞ্জের	k O mp a n i g o nj e r	compound
কোম্পানিজ	k O mp a n i j	loanword
কোম্পানিজের	k O mp a n i j e r	loanword
কোম্পানিটিকে	k O mp a n i T i k e	loanword
কোম্পানিটির	k O mp a n i T i r	loanword
কোম্পানিতে	k O mp a n i t e	loanword
কোম্পানিদের	k O mp a n i d e r	loanword
কোম্পানিভেদে	k O mp a n i bh e d e	loanword
কোম্পানির	k O mp a n i r	loanword
কোম্পানিরই	k O mp a n i r i	loanword
কোম্পানিরও	k O mp a n i r O	loanword
কোম্পানিরা	k O mp a n i r a	loanword
কোম্পানিশহ	k O mp a n i sh o h o	loanword
কোম্পানিসচিব	k O mp a n i sh o ch i b o	loanword
কোমড়	k O m o r	native
কোমড়ে	k O m o r e	native
কোর	k O r	native
কোরআই	k O r a i	native
কোরআনকে	k O r a n k e	loanword
কোরআনখানি	k O r a n kh a n i	loanword
কোরআনবিরোধি	k O r a n b i r O dh i	loanword
কোরআনিয়া	k O r a n i y a	loanword
কোরআনে	k O r a n e	loanword
কোরআনেও	k O r a n e O	loanword
কোরআনের	k O r a n e r	loanword
কোরক	k O r O k	native
কোরতা	k O r t a	native
কোরন্ড	k O r o n D o	native
কোরবান	k O r b a n	native
কোরবানি	k O r b a n i	native
কোরবানিতে	k O r b a n i t e	native
কোরবানির	k O r b a n i r	native
কোরমা	k O r m a	native
কোরা	k O r a	native
কোরাইশ	k O r a i sh	native
কোরাইশি	k O r a i sh i	native
কোরাজন	k O r a j o n	native
কোরান	k O r a n	native
কোরানে	k O r a n e	native
কোরানের	k O r a n e r	native
কোরানো	k O r a n O	native
কোরাবি	k O r a b i	native
কোরাম	k O r a m	native
কোরামের	k O r a m e r	native
কোরাল	k O r a l	native
কোরালিয়া	k O r a l i y a	native
কোরালের	k O r a l e r	native
কোরাস	k O r a s	native
কোরাসে	k O r a s e	native
কোরায়শি	k O r a y o sh i	native
কোরিওগ্রাফার	k O r i O gr a ph a r	loanword
কোরিওগ্রাফি	k O r i O gr a ph i	loanword
কোরিওগ্রাফিতে	k O r i O gr a ph i t e	compound
কোরিওগ্রাফির	k O r i O gr a ph i r	loanword
কোরিকে	k O r i k e	native
কোরির	k O r i r	native
কোরিয়	k O r i y o	native
কোরিয়দের	k O r i y o d e r	native
কোরিয়রা	k O r i y o r a	native
কোরিয়া	k O r i y a	proper_noun
কোরিয়াই	k O r i y a i	native
কোরিয়াকে	k O r i y a k e	native
কোরিয়াতে	k O r i y a t e	native
কোরিয়ান	k O r i y a n	native
কোরিয়ানদের	k O r i y a n d e r	native
কোরিয়াবিরোধি	k O r i y a b i r O dh i	native
কোরিয়াবিশয়ক	k O r i y a b i sh o y o k	native
কোরিয়াভিত্তিক	k O r i y a bh i tt i k	compound
কোরিয়ামা	k O r i y a m a	native
কোরিয়ার	k O r i y a r	native
কোরিয়াশহ	k O r i y a sh o h o	native
কোরিয়ায়	k O r i y a y	native
কোরিয়ায়ও	k O r i y a y O	native
কোরে	k O r e	native
কোরেনের	k O r e n e r	native
কোরের	k O r e r	native
কোরেশিকে	k O r e sh i k e	native
কোরেশির	k O r e sh i r	native
কোরেয়া	k O r e y a	native
কোরেয়ার	k O r e y a r	native
কোরো	k O r O	native
কোর্ট	k O r T	loanword
কোর্টই	k O r T i	loanword
কোর্টকে	k O r T k e	loanword
কোর্টকেই	k O r T k e i	loanword
কোর্টনি	k O r T o n i	loanword
কোর্টশহ	k O r T sh o h o	loanword
কোর্টশিপ	k O r T sh i p	loanword
কোর্টস	k O r T s	loanword
কোর্টসংলগ্ন	k O r T sh o ng l o g n o	loanword
কোর্টে	k O r T e	loanword
কোর্টেই	k O r T e i	loanword
কোর্টেও	k O r T e O	loanword
কোর্টের	k O r T e r	loanword
কোর্তা	k O r t a	native
কোর্তার	k O r t a r	native
কোর্মা	k O r m a	loanword
কোর্স	k O r s	loanword
কোর্সও	k O r s O	loanword
কোর্সকে	k O r s o k e	loanword
কোর্সগুলো	k O r s g u l O	loanword
কোর্সগুলোতে	k O r s o g u l O t e	loanword
কোর্সগুলোর	k O r s g u l O r	loanword
কোর্সটি	k O r s T i	loanword
কোর্সে	k O r s e	loanword
কোর্সেই	k O r s e i	loanword
কোর্সেও	k O r s e O	loanword
কোর্সের	k O r s e r	loanword
কোল	k O l	native
কোলকাতা	k O l k a t a	native
কোলকাতায়	k O l k a t a y o	native
কোলকে	k O l k e	native
কোলঘেশে	k O l gh e sh e	native
কোলজুড়ে	k O l j u r e	native
কোলদের	k O l d e r	native
কোলনে	k O l o n e	native
কোলনের	k O l o n e r	native
কোলম্বক	k O l o mb o k	native
কোলম্যান	k O l o m e n	native
কোলরা	k O l r a	native
কোলা	k O l a	native
কোলাই	k O l a i	native
কোলাইজনিত	k O l a i j o n i t o	native
কোলাইর	k O l a i r	native
কোলাইয়ের	k O l a i y e r	native
কোলাকুলি	k O l a k u l i	native
কোলাকুলির	k O l a k u l i r	native
কোলাঘাট	k O l a gh a T	native
কোলাজ	k O l a j	native
কোলাজেন	k O l a j e n	native
কোলাপাড়া	k O l a p a r a	native
কোলাপোশ	k O l a p O sh	native
কোলাহলপুর্ন	k O l a h o l p u r n o	native
কোলাহলমুক্ত	k O l a h o l m u kt o	native
কোলাহলমুখর	k O l a h o l m u kh o r	native
কোলাহলে	k O l a h o l e	native
কোলি	k O l i	native
কোলির	k O l i r	native
কোলেই	k O l e i	native
কোলের	k O l e r	native
কোলেস্টরেল	k O l e s T o r e l	loanword
কোলেস্টরেলের	k O l e s T o r e l e r	loanword
কোলেস্টেরলমুক্ত	k O l e s T e r o l m u kt o	loanword
কোলো	k O l O	native
কোলোচ্চিনি	k O l O ch ch i n i	native
কোলোতনাইতস্কা	k O l O t n a i t s k a	loanword
কোলোন	k O l O n	native
কোলোম	k O l O m	native
কোলোমের	k O l O m e r	native
কোল্ডপ্লে	k O l D p l e	loanword
কোল্ডপ্লের	k O l D p l e r	loanword
কোল্যাটারাল	k O l e T a r a l	loanword
কোল্লাপাথর	k O l l a p a th o r	native
কোশ	k O sh | k O sh o	native
কোশকে	k O sh k e | k O sh o k e	native
কোশগুলো	k O sh g u l O | k O sh o g u l O	native
কোশগুলোকে	k O sh g u l O k e | k O sh o g u l O k e	native
কোশগুলোর	k O sh g u l O r | k O sh o g u l O r	native
কোশদেহ	k O sh d e h O	native
কোশপ্রাচির	k O sh pr a ch i r	native
কোশবাহি	k O sh o b a h i	native
কোশা	k O sh a	native
কোশাগার	k O sh a g a r	native
কোশাগারে	k O sh a g a r e	native
কোশাগারের	k O sh a g a r e r	native
কোশাধ্যক্ষ	k O sh a d dh O kkh O | k O sh a dh dh o kkh o	tatsama
কোশাধ্যক্ষকে	k O sh a dh dh o kkh o k e	tatsama
কোশাধ্যক্ষশহ	k O sh a dh dh o kkh o sh o h o	tatsama
কোশাধ্যক্ষের	k O sh a dh dh o kkh e r	tatsama
কোশি	k O sh i	native
কোশে	k O sh e	native
কোশের	k O sh e r	native
কোশেশ	k O sh e sh	native
কোশ্চেন	k O sh ch e n	loanword
কোশ্ঠ	k O sh Th O	native
কোশ্ঠকাঠিন্য	k O sh Th O k a Th i n n O | k O sh Th o k a Th i n n O	native
কোশ্ঠকাঠিন্যের	k O sh Th O k a Th i n n e r	compound
কোশ্ঠবদ্ধতা	k O sh Th O b o d dh o t a	tatsama
কোশ্ন	k O sh n O	native
কোসন	k O sh O n	native
কোসল	k O sh o l	native
কোসি	k O sh i	native
কোসিগিন	k O s i g i n	proper_noun
কোস্ট	k O s T	loanword
কোস্টকে	k O s T o k e	loanword
কোস্টগার্ড	k O s T g a r D	loanword
কোস্টগার্ডকে	k O s T g a r D k e	loanword
কোস্টগার্ডের	k O s T g a r D e r	loanword
কোস্টা	k O s T a	loanword
কোস্টারিকাকে	k O s T a r i k a k e	proper_noun
কোস্টারিকার	k O s T a r i k a r	proper_noun
কোস্টারিকায়	k O s T a r i k a y	proper_noun
কোস্টারের	k O s T a r e r	loanword
কোস্টাল	k O s T a l	loanword
কোস্টে	k O s T e	loanword
কোস্টের	k O s T e r	loanword
কোস্তাকুস্তি	k O st a k u st i	native
কোহতুল	k O h t u l	native
কোহল	k O h O l	native
কোহলি	k O h l i	native
কোহলিও	k O h l i O	native
কোহলিকে	k O h l i k e	native
কোহলিদের	k O h l i d e r	native
কোহলির	k O h l i r	native
কোহলিরা	k O h l i r a	native
কোহলিসহ	k O h l i sh o h O	native
কোহিনুর	k O h i n u r	native
কোহিনুরের	k O h i n u r e r	native
কোহেন	k O h e n	native
কোহেনের	k O h e n e r	native
কোৎরেজ	k O t r e j	native
কোড়ালিয়া	k O r a l i y a	native
কোয়া	k O y a	native
কোয়াং	k O y a ng	native
কোয়াক	k O y a k	native
কোয়াটার	k O a T a r	native
কোয়াট্রেট	k O y a T r e T o	loanword
কোয়াড	k O y a D	native
কোয়াড্রিলিয়ন	k O y a D r i l i y o n	loanword
কোয়ান	k O y a n	native
কোয়ান্টাম	k O a n T a m	native
কোয়ান্টামের	k O y a n T a m e r	native
কোয়ান্টাস	k O y a n T a s	proper_noun
কোয়াব	k O y a b	native
কোয়াবের	k O y a b e r	native
কোয়াম	k O y a m	loanword
কোয়ারি	k O y a r i	loanword
কোয়ারেন্টাইন	k O y a r e n T a i n	loanword
কোয়ার্টজ	k O y a r T o j	loanword
কোয়ার্টার	k O a r T a r	loanword
কোয়ার্টারগার্ড	k O y a r T a r g a r D	compound
কোয়ার্টারে	k O y a r T a r e	loanword
কোয়ার্টারের	k O y a r T a r e r	loanword
কোয়ার্টি	k O y a r T i	loanword
কোয়ার্টেট	k O y a r T e T	loanword
কোয়ালিটি	k O y a l i T i	loanword
কোয়ালিফাই	k O y a l i ph a i	loanword
কোয়ালিফিকেশন	k O y a l i ph i k e sh o n	loanword
কোয়ালিশন	k O y a l i sh o n	loanword
কোয়ালিশনের	k O y a l i sh o n e r	loanword
কোয়াশ	k O y a sh	loanword
কোয়াশমেন্ট	k O y a sh m e n T	loanword
কোয়েক	k O y e k	loanword
কোয়েটা	k O y e T a	native
কোয়েটার	k O y e T a r	loanword
কোয়েটায়	k O y e T a y	loanword
কোয়েন	k O y e n	loanword
কোয়েল	k O y e l	native
কোয়েশ্চেন	k O y e sh ch e n	loanword
কোয়েস্ট	k O y e s T o	loanword
ক্ত	t k o	native
ক্বচিৎ	k O ch i t	native
ক্বন	k o n	native
ক্বনন	k O n o n	native
ক্বাফি	k a ph i	native
ক্বারি	k a r i	native
ক্যজহ্লা	k e j h l a	native
ক্যটাগরিতে	k e T a g o r i t e	loanword
ক্যম্পাসে	k e mp a s e	loanword
